Farmer_ID,Region,Crop,Coop_Member,Farm_Size_Ha,Loan_Amount_TZS,Probability_of_Default,LGD,Expected_Loss_TZS,Actual_Default,Risk_Category
NMB-AGRI-00347,0.5387634936211972,0.5649671052631579,True,7.9,2282000,59.9,0.45,615147,0,HIGH
NMB-AGRI-04683,0.5649157581764123,0.5640031031807603,False,9.5,1990000,68.5,0.45,613545,0,HIGH
NMB-AGRI-02388,0.572020725388601,0.5640031031807603,True,6.9,2331000,58.5,0.45,613467,1,HIGH
NMB-AGRI-00046,0.572020725388601,0.5649671052631579,True,9.1,2031000,67.1,0.45,613382,0,HIGH
NMB-AGRI-03691,0.5649157581764123,0.5649671052631579,True,2.2,4025000,33.8,0.45,612844,1,MEDIUM
NMB-AGRI-02412,0.5788402848423194,0.5649671052631579,False,6.4,2125000,64.0,0.45,611535,0,HIGH
NMB-AGRI-00026,0.5788402848423194,0.5649671052631579,True,4.1,3299000,41.2,0.45,611461,0,MEDIUM
NMB-AGRI-01944,0.572020725388601,0.5583398590446359,False,4.2,2952000,46.0,0.45,611204,0,MEDIUM
NMB-AGRI-04252,0.5387634936211972,0.5640031031807603,False,9.2,2710000,50.1,0.45,610384,0,HIGH
NMB-AGRI-01925,0.56640625,0.5583398590446359,False,4.9,2389000,56.6,0.45,608506,1,HIGH
NMB-AGRI-04704,0.572020725388601,0.5583398590446359,True,9.9,3224000,41.8,0.45,605975,0,MEDIUM
NMB-AGRI-02389,0.572020725388601,0.5689655172413793,True,9.5,2715000,49.6,0.45,605956,0,MEDIUM
NMB-AGRI-01482,0.5788402848423194,0.5689655172413793,False,8.2,3815000,35.3,0.45,605739,1,MEDIUM
NMB-AGRI-03198,0.5387634936211972,0.5689655172413793,True,9.6,2650000,50.8,0.45,605642,1,HIGH
NMB-AGRI-03706,0.56640625,0.5689655172413793,True,8.3,2703000,49.6,0.45,603001,0,MEDIUM
NMB-AGRI-00417,0.572020725388601,0.5583398590446359,False,5.0,2086000,63.9,0.45,600026,1,HIGH
NMB-AGRI-03857,0.5387634936211972,0.5640031031807603,True,5.9,2706000,49.2,0.45,598923,1,MEDIUM
NMB-AGRI-03508,0.56640625,0.5649671052631579,False,7.0,2125000,62.0,0.45,592867,0,HIGH
NMB-AGRI-03202,0.5788402848423194,0.5689655172413793,True,8.2,3437000,38.3,0.45,592811,1,MEDIUM
NMB-AGRI-04686,0.5649157581764123,0.5649671052631579,False,6.0,2541000,51.8,0.45,592674,1,HIGH
NMB-AGRI-04640,0.5788402848423194,0.5640031031807603,True,7.6,2234000,58.8,0.45,591584,0,HIGH
NMB-AGRI-02570,0.5387634936211972,0.5583398590446359,False,7.8,2392000,54.9,0.45,591239,1,HIGH
NMB-AGRI-02333,0.572020725388601,0.5583398590446359,False,4.3,2973000,44.2,0.45,590731,0,MEDIUM
NMB-AGRI-02579,0.5387634936211972,0.5640031031807603,True,2.5,4246000,30.9,0.45,590706,0,MEDIUM
NMB-AGRI-02827,0.572020725388601,0.5649671052631579,True,1.0,2757000,47.6,0.45,590218,1,MEDIUM
NMB-AGRI-00748,0.5387634936211972,0.5640031031807603,False,3.7,2582000,50.8,0.45,589911,0,HIGH
NMB-AGRI-03751,0.572020725388601,0.5583398590446359,False,5.7,1861000,70.3,0.45,588885,1,VERY_HIGH
NMB-AGRI-02198,0.5649157581764123,0.5649671052631579,False,3.3,2328000,56.1,0.45,587606,0,HIGH
NMB-AGRI-04070,0.5788402848423194,0.5583398590446359,True,5.5,2212000,58.9,0.45,586105,1,HIGH
NMB-AGRI-01914,0.5788402848423194,0.5583398590446359,False,3.0,2237000,58.1,0.45,584776,1,HIGH
NMB-AGRI-03293,0.5387634936211972,0.5583398590446359,True,6.0,2635000,49.3,0.45,584486,1,MEDIUM
NMB-AGRI-02702,0.572020725388601,0.5583398590446359,True,5.1,2431000,53.4,0.45,583891,1,HIGH
NMB-AGRI-02566,0.5788402848423194,0.5649671052631579,False,5.2,2914000,44.5,0.45,583597,1,MEDIUM
NMB-AGRI-02453,0.5649157581764123,0.5649671052631579,False,2.5,3024000,42.7,0.45,580626,1,MEDIUM
NMB-AGRI-01247,0.572020725388601,0.5689655172413793,True,6.1,2823000,45.3,0.45,575215,1,MEDIUM
NMB-AGRI-03808,0.5788402848423194,0.5640031031807603,False,6.4,2192000,58.2,0.45,574506,1,HIGH
NMB-AGRI-03832,0.5387634936211972,0.5640031031807603,True,1.0,3368000,37.8,0.45,573433,0,MEDIUM
NMB-AGRI-04978,0.5649157581764123,0.5640031031807603,True,7.4,2518000,50.5,0.45,572262,0,HIGH
NMB-AGRI-03210,0.56640625,0.5689655172413793,False,9.9,2231000,56.7,0.45,569633,1,HIGH
NMB-AGRI-01980,0.5649157581764123,0.5640031031807603,True,2.0,2641000,47.9,0.45,569608,1,MEDIUM
NMB-AGRI-03369,0.56640625,0.5640031031807603,True,8.5,2053000,61.6,0.45,569528,1,HIGH
NMB-AGRI-03653,0.5649157581764123,0.5689655172413793,False,4.5,2211000,56.9,0.45,566339,0,HIGH
NMB-AGRI-00218,0.5387634936211972,0.5640031031807603,False,4.1,2337000,53.8,0.45,565390,1,HIGH
NMB-AGRI-02269,0.5649157581764123,0.5689655172413793,False,4.9,2377000,52.8,0.45,564436,0,HIGH
NMB-AGRI-03973,0.5387634936211972,0.5689655172413793,True,3.3,2611000,47.9,0.45,563350,0,MEDIUM
NMB-AGRI-04956,0.5387634936211972,0.5640031031807603,True,8.4,2598000,48.1,0.45,562681,0,MEDIUM
NMB-AGRI-02551,0.56640625,0.5640031031807603,True,2.0,3339000,37.4,0.45,561264,0,MEDIUM
NMB-AGRI-04360,0.5649157581764123,0.5689655172413793,True,2.2,2538000,49.1,0.45,561005,1,MEDIUM
NMB-AGRI-03491,0.5387634936211972,0.5649671052631579,False,3.8,2062000,60.3,0.45,559716,1,HIGH
NMB-AGRI-01876,0.5387634936211972,0.5649671052631579,True,2.1,2638000,47.1,0.45,559005,1,MEDIUM
NMB-AGRI-00360,0.5649157581764123,0.5689655172413793,True,3.2,2507000,49.5,0.45,557944,0,MEDIUM
NMB-AGRI-04700,0.5788402848423194,0.5583398590446359,True,5.8,2022000,61.2,0.45,557142,1,HIGH
NMB-AGRI-01025,0.56640625,0.5583398590446359,False,4.6,2336000,52.9,0.45,556427,0,HIGH
NMB-AGRI-01822,0.572020725388601,0.5689655172413793,True,2.3,3024000,40.7,0.45,553605,0,MEDIUM
NMB-AGRI-00044,0.572020725388601,0.5649671052631579,False,4.2,2595000,47.3,0.45,552395,0,MEDIUM
NMB-AGRI-04019,0.5387634936211972,0.5689655172413793,False,2.3,3159000,38.8,0.45,551229,1,MEDIUM
NMB-AGRI-03864,0.5788402848423194,0.5583398590446359,True,4.1,2513000,48.7,0.45,550650,0,MEDIUM
NMB-AGRI-04003,0.56640625,0.5640031031807603,False,4.4,2818000,43.4,0.45,550348,1,MEDIUM
NMB-AGRI-02911,0.5387634936211972,0.5689655172413793,False,4.6,2647000,46.2,0.45,550209,1,MEDIUM
NMB-AGRI-02514,0.5649157581764123,0.5649671052631579,False,8.0,2729000,44.7,0.45,549064,1,MEDIUM
NMB-AGRI-03216,0.5387634936211972,0.5583398590446359,False,5.7,2647000,45.8,0.45,545478,1,MEDIUM
NMB-AGRI-00562,0.56640625,0.5649671052631579,False,6.7,2104000,57.5,0.45,544291,0,HIGH
NMB-AGRI-01518,0.5649157581764123,0.5689655172413793,False,2.0,1736000,69.4,0.45,542386,1,HIGH
NMB-AGRI-00881,0.56640625,0.5640031031807603,False,4.3,3027000,39.7,0.45,541033,0,MEDIUM
NMB-AGRI-03777,0.572020725388601,0.5583398590446359,False,6.4,1851000,64.9,0.45,540812,0,HIGH
NMB-AGRI-02975,0.5649157581764123,0.5689655172413793,False,3.7,1824000,65.6,0.45,538398,0,HIGH
NMB-AGRI-02249,0.5387634936211972,0.5583398590446359,True,8.8,2902000,41.2,0.45,537704,0,MEDIUM
NMB-AGRI-04768,0.5788402848423194,0.5640031031807603,False,0.7,1929000,61.9,0.45,537074,0,HIGH
NMB-AGRI-00567,0.56640625,0.5583398590446359,True,4.7,2201000,54.2,0.45,536900,0,HIGH
NMB-AGRI-04847,0.56640625,0.5649671052631579,True,3.8,2459000,48.4,0.45,535526,1,MEDIUM
NMB-AGRI-03041,0.572020725388601,0.5649671052631579,False,9.8,1877000,63.3,0.45,535030,1,HIGH
NMB-AGRI-04800,0.5788402848423194,0.5689655172413793,True,3.5,2804000,42.3,0.45,533429,1,MEDIUM
NMB-AGRI-03249,0.56640625,0.5640031031807603,True,3.9,2569000,46.0,0.45,532151,1,MEDIUM
NMB-AGRI-01577,0.5649157581764123,0.5640031031807603,True,5.8,2701000,43.8,0.45,531843,0,MEDIUM
NMB-AGRI-01047,0.5788402848423194,0.5649671052631579,True,7.4,1882000,62.8,0.45,531801,1,HIGH
NMB-AGRI-04570,0.5649157581764123,0.5649671052631579,False,3.9,2054000,57.3,0.45,529271,0,HIGH
NMB-AGRI-00619,0.5649157581764123,0.5649671052631579,False,2.3,2861000,41.1,0.45,529244,1,MEDIUM
NMB-AGRI-03128,0.56640625,0.5689655172413793,True,7.9,1929000,60.9,0.45,528443,0,HIGH
NMB-AGRI-01516,0.5788402848423194,0.5649671052631579,True,9.8,2138000,54.9,0.45,528145,1,HIGH
NMB-AGRI-01374,0.56640625,0.5583398590446359,True,5.5,2306000,50.9,0.45,528125,1,HIGH
NMB-AGRI-03438,0.56640625,0.5640031031807603,True,1.7,2299000,51.0,0.45,527777,0,HIGH
NMB-AGRI-02593,0.572020725388601,0.5583398590446359,False,2.5,1803000,65.0,0.45,527553,0,HIGH
NMB-AGRI-04610,0.5649157581764123,0.5640031031807603,True,6.6,1854000,62.8,0.45,523888,1,HIGH
NMB-AGRI-01421,0.5387634936211972,0.5689655172413793,False,9.7,2026000,57.4,0.45,523082,0,HIGH
NMB-AGRI-01378,0.5387634936211972,0.5583398590446359,True,6.1,2532000,45.9,0.45,522849,1,MEDIUM
NMB-AGRI-00248,0.5649157581764123,0.5649671052631579,True,7.3,2025000,57.1,0.45,520490,1,HIGH
NMB-AGRI-00972,0.56640625,0.5640031031807603,False,9.9,1653000,69.9,0.45,520090,1,HIGH
NMB-AGRI-01812,0.5387634936211972,0.5583398590446359,False,5.6,1796000,64.3,0.45,519871,1,HIGH
NMB-AGRI-02564,0.5387634936211972,0.5649671052631579,True,2.6,4033000,28.6,0.45,518331,0,LOW
NMB-AGRI-00065,0.5649157581764123,0.5640031031807603,False,5.9,1986000,58.0,0.45,518139,1,HIGH
NMB-AGRI-01285,0.5387634936211972,0.5583398590446359,False,4.5,2046000,56.3,0.45,518098,0,HIGH
NMB-AGRI-03160,0.5387634936211972,0.5583398590446359,True,2.6,2067000,55.6,0.45,516849,1,HIGH
NMB-AGRI-01561,0.572020725388601,0.5649671052631579,False,4.4,2479000,46.3,0.45,516365,1,MEDIUM
NMB-AGRI-03771,0.572020725388601,0.5689655172413793,False,8.4,2342000,49.0,0.45,516228,0,MEDIUM
NMB-AGRI-04403,0.5649157581764123,0.5689655172413793,True,6.1,2486000,45.6,0.45,509641,1,MEDIUM
NMB-AGRI-04600,0.5788402848423194,0.5583398590446359,True,3.2,1569000,72.2,0.45,509566,0,VERY_HIGH
NMB-AGRI-01204,0.5788402848423194,0.5640031031807603,False,7.4,1690000,66.5,0.45,505598,0,HIGH
NMB-AGRI-02735,0.5788402848423194,0.5640031031807603,False,5.6,1886000,59.5,0.45,504684,1,HIGH
NMB-AGRI-00013,0.572020725388601,0.5649671052631579,False,3.7,2611000,42.6,0.45,500875,1,MEDIUM
NMB-AGRI-01436,0.56640625,0.5583398590446359,True,4.7,2200000,50.6,0.45,500810,0,HIGH
NMB-AGRI-00488,0.5649157581764123,0.5583398590446359,True,4.9,1863000,59.5,0.45,499230,0,HIGH
NMB-AGRI-02870,0.5788402848423194,0.5583398590446359,False,9.5,1559000,71.0,0.45,498199,1,VERY_HIGH
NMB-AGRI-03392,0.5649157581764123,0.5583398590446359,True,6.0,2148000,51.5,0.45,497879,0,HIGH
NMB-AGRI-01807,0.5788402848423194,0.5583398590446359,True,7.4,2038000,54.3,0.45,497823,1,HIGH
NMB-AGRI-03006,0.5649157581764123,0.5649671052631579,True,7.8,1577000,69.8,0.45,495025,1,HIGH
NMB-AGRI-04922,0.5649157581764123,0.5640031031807603,True,7.2,2091000,52.3,0.45,491905,1,HIGH
NMB-AGRI-03964,0.5387634936211972,0.5689655172413793,True,2.3,2309000,47.0,0.45,488492,1,MEDIUM
NMB-AGRI-02294,0.5788402848423194,0.5640031031807603,False,3.0,1995000,54.2,0.45,486672,1,HIGH
NMB-AGRI-00408,0.56640625,0.5583398590446359,False,7.1,1881000,57.4,0.45,486260,1,HIGH
NMB-AGRI-00705,0.5649157581764123,0.5649671052631579,True,4.8,2065000,52.3,0.45,485774,1,HIGH
NMB-AGRI-03630,0.56640625,0.5583398590446359,True,5.9,1875000,57.2,0.45,482980,0,HIGH
NMB-AGRI-03352,0.5788402848423194,0.5640031031807603,True,2.7,2637000,40.7,0.45,482952,0,MEDIUM
NMB-AGRI-04614,0.5788402848423194,0.5649671052631579,True,7.9,2961000,36.2,0.45,482476,1,MEDIUM
NMB-AGRI-04162,0.5788402848423194,0.5640031031807603,False,7.9,2109000,50.8,0.45,482406,1,HIGH
NMB-AGRI-00148,0.572020725388601,0.5640031031807603,True,5.1,1923000,55.6,0.45,481449,0,HIGH
NMB-AGRI-04282,0.56640625,0.5640031031807603,False,2.7,1968000,54.2,0.45,480185,1,HIGH
NMB-AGRI-02681,0.5649157581764123,0.5640031031807603,True,0.8,2429000,43.9,0.45,479833,1,MEDIUM
NMB-AGRI-02048,0.5788402848423194,0.5689655172413793,False,8.4,2589000,41.1,0.45,479285,1,MEDIUM
NMB-AGRI-02999,0.5649157581764123,0.5583398590446359,False,3.6,2258000,47.2,0.45,479283,1,MEDIUM
NMB-AGRI-00905,0.572020725388601,0.5640031031807603,False,3.9,2058000,51.7,0.45,478350,1,HIGH
NMB-AGRI-02523,0.56640625,0.5640031031807603,True,7.8,2356000,45.1,0.45,477630,1,MEDIUM
NMB-AGRI-01284,0.56640625,0.5689655172413793,True,4.9,2619000,40.5,0.45,477372,0,MEDIUM
NMB-AGRI-04261,0.572020725388601,0.5649671052631579,True,8.3,1870000,56.7,0.45,477224,1,HIGH
NMB-AGRI-00786,0.572020725388601,0.5649671052631579,False,7.5,1718000,61.6,0.45,476099,0,HIGH
NMB-AGRI-01316,0.5649157581764123,0.5689655172413793,True,2.8,1744000,60.6,0.45,475708,1,HIGH
NMB-AGRI-04866,0.572020725388601,0.5640031031807603,False,1.1,1622000,65.1,0.45,475254,1,HIGH
NMB-AGRI-00588,0.5649157581764123,0.5583398590446359,True,0.7,2297000,45.9,0.45,474632,1,MEDIUM
NMB-AGRI-01971,0.56640625,0.5583398590446359,True,2.2,2147000,49.0,0.45,473316,0,MEDIUM
NMB-AGRI-04542,0.572020725388601,0.5649671052631579,True,8.7,2133000,49.3,0.45,473162,1,MEDIUM
NMB-AGRI-04845,0.572020725388601,0.5583398590446359,False,9.7,1678000,62.6,0.45,472324,1,HIGH
NMB-AGRI-03314,0.5387634936211972,0.5689655172413793,False,1.2,1752000,59.9,0.45,471922,0,HIGH
NMB-AGRI-02215,0.56640625,0.5649671052631579,True,1.5,2813000,37.3,0.45,471712,1,MEDIUM
NMB-AGRI-02038,0.5649157581764123,0.5640031031807603,True,5.7,2730000,38.3,0.45,469952,1,MEDIUM
NMB-AGRI-01958,0.5649157581764123,0.5649671052631579,True,8.4,2559000,40.7,0.45,468162,0,MEDIUM
NMB-AGRI-02131,0.5387634936211972,0.5583398590446359,False,3.3,2507000,41.3,0.45,466050,1,MEDIUM
NMB-AGRI-04308,0.5788402848423194,0.5649671052631579,False,1.8,2336000,44.1,0.45,463516,0,MEDIUM
NMB-AGRI-02329,0.5387634936211972,0.5640031031807603,False,1.7,2363000,43.6,0.45,463142,1,MEDIUM
NMB-AGRI-03091,0.572020725388601,0.5649671052631579,True,0.9,2060000,49.9,0.45,462633,1,MEDIUM
NMB-AGRI-01591,0.5387634936211972,0.5649671052631579,False,2.1,3252000,31.5,0.45,460930,0,MEDIUM
NMB-AGRI-02662,0.5788402848423194,0.5649671052631579,False,4.4,2210000,46.3,0.45,460270,0,MEDIUM
NMB-AGRI-03242,0.572020725388601,0.5689655172413793,False,2.0,1853000,54.9,0.45,457674,1,HIGH
NMB-AGRI-04934,0.5649157581764123,0.5583398590446359,False,5.5,2593000,39.1,0.45,456586,0,MEDIUM
NMB-AGRI-03157,0.572020725388601,0.5583398590446359,False,6.3,1437000,70.6,0.45,456241,1,VERY_HIGH
NMB-AGRI-04264,0.5649157581764123,0.5689655172413793,True,9.1,2635000,38.4,0.45,455124,1,MEDIUM
NMB-AGRI-00109,0.5788402848423194,0.5649671052631579,False,6.7,1927000,51.9,0.45,450463,0,HIGH
NMB-AGRI-00061,0.5649157581764123,0.5689655172413793,True,7.4,2278000,43.7,0.45,447505,1,MEDIUM
NMB-AGRI-01172,0.56640625,0.5583398590446359,False,6.9,2000000,49.7,0.45,447500,1,MEDIUM
NMB-AGRI-01609,0.5788402848423194,0.5640031031807603,True,4.9,1988000,50.0,0.45,447192,1,MEDIUM
NMB-AGRI-01710,0.572020725388601,0.5649671052631579,False,0.5,2071000,47.8,0.45,445575,0,MEDIUM
NMB-AGRI-01825,0.56640625,0.5640031031807603,False,1.5,2255000,43.9,0.45,445448,1,MEDIUM
NMB-AGRI-00506,0.5649157581764123,0.5583398590446359,True,8.8,2503000,39.5,0.45,445405,0,MEDIUM
NMB-AGRI-00474,0.5788402848423194,0.5583398590446359,True,5.7,1781000,55.4,0.45,443623,0,HIGH
NMB-AGRI-00107,0.5649157581764123,0.5640031031807603,False,1.7,2216000,44.5,0.45,443298,1,MEDIUM
NMB-AGRI-04746,0.572020725388601,0.5583398590446359,False,1.5,1642000,60.0,0.45,443221,1,HIGH
NMB-AGRI-01022,0.5788402848423194,0.5583398590446359,True,2.0,1826000,53.9,0.45,442658,0,HIGH
NMB-AGRI-00963,0.56640625,0.5640031031807603,True,8.3,3327000,29.4,0.45,440707,1,LOW
NMB-AGRI-01970,0.5387634936211972,0.5640031031807603,True,9.8,2206000,44.2,0.45,438683,1,MEDIUM
NMB-AGRI-02823,0.5387634936211972,0.5649671052631579,True,4.7,1955000,49.8,0.45,438418,0,MEDIUM
NMB-AGRI-02368,0.56640625,0.5689655172413793,True,5.5,2110000,45.9,0.45,435880,1,MEDIUM
NMB-AGRI-01885,0.5387634936211972,0.5583398590446359,False,5.9,1682000,57.5,0.45,435543,0,HIGH
NMB-AGRI-04164,0.5788402848423194,0.5689655172413793,True,7.4,1716000,56.1,0.45,433527,1,HIGH
NMB-AGRI-04247,0.572020725388601,0.5640031031807603,True,7.6,1675000,57.4,0.45,432834,1,HIGH
NMB-AGRI-00313,0.5387634936211972,0.5583398590446359,True,9.9,2258000,42.5,0.45,431939,1,MEDIUM
NMB-AGRI-00049,0.5649157581764123,0.5583398590446359,True,7.2,1735000,55.3,0.45,431792,0,HIGH
NMB-AGRI-00369,0.56640625,0.5640031031807603,False,7.7,3389000,28.3,0.45,431600,0,LOW
NMB-AGRI-02624,0.5387634936211972,0.5689655172413793,False,3.2,1607000,59.6,0.45,431306,0,HIGH
NMB-AGRI-01187,0.5788402848423194,0.5649671052631579,False,7.8,2189000,43.7,0.45,430190,1,MEDIUM
NMB-AGRI-01729,0.572020725388601,0.5689655172413793,False,3.9,2263000,42.2,0.45,429235,0,MEDIUM
NMB-AGRI-03856,0.5649157581764123,0.5583398590446359,True,4.3,1906000,49.9,0.45,428358,1,MEDIUM
NMB-AGRI-02847,0.5649157581764123,0.5640031031807603,True,9.9,1973000,48.2,0.45,427636,0,MEDIUM
NMB-AGRI-02636,0.572020725388601,0.5689655172413793,True,7.1,1516000,62.7,0.45,427607,0,HIGH
NMB-AGRI-02806,0.5649157581764123,0.5640031031807603,True,8.2,2190000,43.3,0.45,427157,1,MEDIUM
NMB-AGRI-04563,0.572020725388601,0.5640031031807603,True,7.7,1568000,60.5,0.45,426971,1,HIGH
NMB-AGRI-04954,0.56640625,0.5689655172413793,False,1.4,2090000,45.3,0.45,425633,0,MEDIUM
NMB-AGRI-00299,0.5387634936211972,0.5640031031807603,True,6.6,1682000,56.2,0.45,425140,1,HIGH
NMB-AGRI-02590,0.572020725388601,0.5649671052631579,True,2.3,1996000,47.2,0.45,424097,0,MEDIUM
NMB-AGRI-01135,0.572020725388601,0.5583398590446359,True,2.8,1729000,54.5,0.45,424027,1,HIGH
NMB-AGRI-04923,0.5649157581764123,0.5689655172413793,False,7.9,1989000,47.1,0.45,421678,1,MEDIUM
NMB-AGRI-02478,0.56640625,0.5640031031807603,True,7.7,1699000,55.1,0.45,421526,1,HIGH
NMB-AGRI-03135,0.5788402848423194,0.5649671052631579,True,5.4,2042000,45.7,0.45,420058,1,MEDIUM
NMB-AGRI-02232,0.56640625,0.5640031031807603,False,2.6,1596000,58.1,0.45,417408,1,HIGH
NMB-AGRI-01749,0.56640625,0.5689655172413793,True,9.6,1968000,47.0,0.45,416527,0,MEDIUM
NMB-AGRI-00342,0.5788402848423194,0.5583398590446359,True,7.8,2042000,45.2,0.45,415503,0,MEDIUM
NMB-AGRI-03617,0.5387634936211972,0.5649671052631579,True,4.5,2107000,43.6,0.45,413506,0,MEDIUM
NMB-AGRI-00548,0.5387634936211972,0.5640031031807603,False,5.8,1641000,55.9,0.45,412943,1,HIGH
NMB-AGRI-01127,0.56640625,0.5583398590446359,True,1.8,1923000,47.5,0.45,411123,1,MEDIUM
NMB-AGRI-02343,0.5788402848423194,0.5583398590446359,True,9.9,2616000,34.9,0.45,410537,1,MEDIUM
NMB-AGRI-02781,0.5387634936211972,0.5689655172413793,True,4.5,2260000,40.2,0.45,409227,1,MEDIUM
NMB-AGRI-04711,0.5649157581764123,0.5689655172413793,True,7.8,1591000,57.2,0.45,409192,0,HIGH
NMB-AGRI-03168,0.56640625,0.5649671052631579,False,2.6,2018000,45.0,0.45,408577,0,MEDIUM
NMB-AGRI-03110,0.5387634936211972,0.5689655172413793,False,2.0,1450000,62.2,0.45,406019,0,HIGH
NMB-AGRI-00277,0.5788402848423194,0.5689655172413793,False,1.0,1962000,45.8,0.45,404424,1,MEDIUM
NMB-AGRI-03874,0.5649157581764123,0.5583398590446359,False,8.5,2010000,44.4,0.45,401846,1,MEDIUM
NMB-AGRI-04607,0.5649157581764123,0.5583398590446359,False,4.2,2008000,44.4,0.45,401640,1,MEDIUM
NMB-AGRI-00770,0.56640625,0.5583398590446359,True,9.8,2147000,41.2,0.45,398326,1,MEDIUM
NMB-AGRI-00860,0.5387634936211972,0.5649671052631579,True,6.7,1545000,57.0,0.45,396189,1,HIGH
NMB-AGRI-01488,0.56640625,0.5583398590446359,True,2.1,1706000,51.5,0.45,395493,0,HIGH
NMB-AGRI-03431,0.572020725388601,0.5689655172413793,True,9.1,1753000,49.7,0.45,392336,1,MEDIUM
NMB-AGRI-04402,0.5649157581764123,0.5640031031807603,True,8.6,2176000,39.9,0.45,390787,0,MEDIUM
NMB-AGRI-01799,0.5387634936211972,0.5640031031807603,False,2.7,1748000,49.6,0.45,389831,1,MEDIUM
NMB-AGRI-03097,0.572020725388601,0.5689655172413793,True,2.2,1666000,51.7,0.45,387958,1,HIGH
NMB-AGRI-02678,0.56640625,0.5649671052631579,False,2.1,1755000,49.0,0.45,387277,0,MEDIUM
NMB-AGRI-00358,0.5387634936211972,0.5649671052631579,True,3.5,1628000,52.8,0.45,386492,1,HIGH
NMB-AGRI-02791,0.5649157581764123,0.5640031031807603,True,6.5,1482000,57.1,0.45,380619,1,HIGH
NMB-AGRI-02457,0.5387634936211972,0.5649671052631579,True,4.6,1674000,50.5,0.45,380583,1,HIGH
NMB-AGRI-01055,0.5788402848423194,0.5583398590446359,True,1.5,1661000,50.8,0.45,379890,1,HIGH
NMB-AGRI-03263,0.572020725388601,0.5583398590446359,True,5.6,3028000,27.9,0.45,379621,0,LOW
NMB-AGRI-02632,0.5788402848423194,0.5583398590446359,True,6.6,1321000,63.4,0.45,376820,1,HIGH
NMB-AGRI-01410,0.5788402848423194,0.5689655172413793,False,8.9,2383000,35.1,0.45,376262,1,MEDIUM
NMB-AGRI-03735,0.56640625,0.5640031031807603,False,1.0,1754000,47.6,0.45,375891,1,MEDIUM
NMB-AGRI-04547,0.5788402848423194,0.5583398590446359,True,8.2,1908000,43.7,0.45,375575,1,MEDIUM
NMB-AGRI-01955,0.5649157581764123,0.5583398590446359,False,8.9,2042000,40.7,0.45,374204,0,MEDIUM
NMB-AGRI-00053,0.56640625,0.5583398590446359,True,5.1,2063000,40.3,0.45,373744,0,MEDIUM
NMB-AGRI-01174,0.5649157581764123,0.5649671052631579,False,4.7,1339000,61.8,0.45,372458,0,HIGH
NMB-AGRI-00643,0.5788402848423194,0.5640031031807603,True,1.6,1466000,56.4,0.45,372395,1,HIGH
NMB-AGRI-02201,0.5788402848423194,0.5689655172413793,True,0.9,1219000,67.8,0.45,372170,0,HIGH
NMB-AGRI-00216,0.5649157581764123,0.5689655172413793,True,9.5,1690000,48.4,0.45,368292,1,MEDIUM
NMB-AGRI-04458,0.56640625,0.5689655172413793,False,5.2,1672000,48.9,0.45,367895,1,MEDIUM
NMB-AGRI-03212,0.56640625,0.5640031031807603,True,5.6,2129000,38.2,0.45,366231,0,MEDIUM
NMB-AGRI-02627,0.5788402848423194,0.5583398590446359,False,1.1,1442000,56.4,0.45,365882,1,HIGH
NMB-AGRI-00274,0.5788402848423194,0.5689655172413793,True,4.6,1850000,43.9,0.45,365136,0,MEDIUM
NMB-AGRI-02350,0.56640625,0.5689655172413793,False,1.7,1553000,52.0,0.45,363436,1,HIGH
NMB-AGRI-02843,0.5387634936211972,0.5649671052631579,True,2.8,1574000,51.2,0.45,362695,1,HIGH
NMB-AGRI-00992,0.5649157581764123,0.5649671052631579,True,2.6,1804000,44.6,0.45,362046,1,MEDIUM
NMB-AGRI-01453,0.5788402848423194,0.5689655172413793,True,7.7,2095000,38.2,0.45,360508,0,MEDIUM
NMB-AGRI-02909,0.56640625,0.5583398590446359,True,1.0,2664000,29.9,0.45,358465,1,LOW
NMB-AGRI-00491,0.56640625,0.5640031031807603,True,0.5,1583000,50.3,0.45,358067,1,HIGH
NMB-AGRI-02704,0.5649157581764123,0.5583398590446359,True,1.4,1796000,44.2,0.45,357584,1,MEDIUM
NMB-AGRI-01801,0.5649157581764123,0.5640031031807603,True,1.6,1530000,51.6,0.45,355433,0,HIGH
NMB-AGRI-01133,0.5649157581764123,0.5640031031807603,True,2.4,1580000,49.9,0.45,354730,0,MEDIUM
NMB-AGRI-01720,0.5649157581764123,0.5689655172413793,False,6.9,1735000,45.4,0.45,354684,1,MEDIUM
NMB-AGRI-02929,0.56640625,0.5583398590446359,True,2.4,1801000,43.7,0.45,353820,1,MEDIUM
NMB-AGRI-03855,0.56640625,0.5640031031807603,True,8.4,1604000,48.8,0.45,352418,0,MEDIUM
NMB-AGRI-01765,0.5788402848423194,0.5583398590446359,False,3.0,1488000,52.3,0.45,350343,0,HIGH
NMB-AGRI-02926,0.5649157581764123,0.5649671052631579,False,7.5,1575000,49.3,0.45,349622,1,MEDIUM
NMB-AGRI-01612,0.5387634936211972,0.5649671052631579,False,2.4,2058000,37.6,0.45,347914,0,MEDIUM
NMB-AGRI-01049,0.5387634936211972,0.5649671052631579,True,1.3,2422000,31.9,0.45,347555,0,MEDIUM
NMB-AGRI-03105,0.56640625,0.5649671052631579,True,8.4,1874000,40.7,0.45,343327,0,MEDIUM
