farmer_id,region,coop_member,farm_size_hectares,primary_crop,mobile_money_inflow,subsidy_status,loan_amount_requested,default_flag
NMB-AGRI-02409,Mwanza,1,1.7,Maize,1660845.4148631056,1,3531000.0,1
NMB-AGRI-02410,Dodoma,1,2.9,Coffee,2483057.9737191894,0,215000.0,1
NMB-AGRI-02411,Morogoro,1,8.2,Rice,8126515.4526726045,1,2834000.0,0
NMB-AGRI-02412,Mbeya,0,6.4,Maize,9099945.187296167,0,2125000.0,0
NMB-AGRI-02413,Mbeya,1,8.5,Maize,8334516.416846471,0,1655000.0,0
NMB-AGRI-02414,Mbeya,0,5.4,Maize,2775496.275933364,0,2675000.0,0
NMB-AGRI-02415,Mwanza,1,4.1,Coffee,3849230.6261449363,0,3297000.0,1
NMB-AGRI-02416,Arusha,0,9.3,Coffee,12282028.074459255,0,4833000.0,1
NMB-AGRI-02417,Morogoro,0,0.8,Coffee,1024048.7385745347,0,4199000.0,0
NMB-AGRI-02418,Mwanza,1,8.6,Coffee,8715154.632342357,0,3642000.0,0
NMB-AGRI-02419,Morogoro,1,2.7,Cashew,2024376.3347201513,1,2499000.0,0
NMB-AGRI-02420,Morogoro,0,8.6,Coffee,8299762.501065087,1,2082000.0,0
NMB-AGRI-02421,Arusha,0,1.8,Coffee,1914663.9949527453,1,356000.0,1
NMB-AGRI-02422,Mbeya,1,6.0,Coffee,8999228.629644804,0,1924000.0,1
NMB-AGRI-02423,Arusha,0,8.9,Rice,10183185.002507458,0,4272000.0,0
NMB-AGRI-02424,Mwanza,0,5.0,Rice,5971324.650313067,0,2043000.0,1
NMB-AGRI-02425,Mwanza,1,7.6,Coffee,7535051.491117194,0,2416000.0,0
NMB-AGRI-02426,Mwanza,0,8.1,Cashew,6921365.361338492,0,1505000.0,0
NMB-AGRI-02427,Arusha,1,7.5,Rice,9847147.377354044,0,1516000.0,1
NMB-AGRI-02428,Morogoro,1,9.3,Maize,9252870.616354898,0,497000.0,0
NMB-AGRI-02429,Morogoro,1,4.7,Rice,7025043.610833269,1,3146000.0,1
NMB-AGRI-02430,Dodoma,1,2.1,Maize,2009953.2059628926,1,2351000.0,0
NMB-AGRI-02431,Mwanza,1,1.0,Rice,568000.2836475774,0,3109000.0,1
NMB-AGRI-02432,Morogoro,0,2.8,Coffee,3311218.7838522317,0,2825000.0,0
NMB-AGRI-02433,Dodoma,0,1.9,Rice,1038618.756759041,1,4034000.0,0
NMB-AGRI-02434,Morogoro,1,5.8,Coffee,4352909.261931279,0,3805000.0,1
NMB-AGRI-02435,Mwanza,0,2.3,Coffee,1963597.9813937775,0,3903000.0,0
NMB-AGRI-02436,Mbeya,1,0.9,Rice,1115535.2270591948,0,2596000.0,0
NMB-AGRI-02437,Mwanza,1,0.8,Maize,795388.7411260903,0,1899000.0,0
NMB-AGRI-02438,Arusha,0,8.4,Maize,4440625.823006156,0,4680000.0,0
NMB-AGRI-02439,Morogoro,1,6.1,Rice,6812784.092783125,1,460000.0,1
NMB-AGRI-02440,Morogoro,1,3.9,Coffee,3554601.3259639833,0,933000.0,1
NMB-AGRI-02441,Arusha,1,9.0,Maize,12796510.589703964,0,2214000.0,1
NMB-AGRI-02442,Arusha,1,1.2,Cashew,1199474.7733682825,0,3147000.0,0
NMB-AGRI-02443,Mbeya,1,9.8,Coffee,11847956.430205522,1,239000.0,0
NMB-AGRI-02444,Morogoro,1,6.4,Rice,4600758.3509091,0,3653000.0,1
NMB-AGRI-02445,Morogoro,1,2.2,Coffee,2774141.841969637,0,2882000.0,1
NMB-AGRI-02446,Mbeya,1,7.0,Cashew,8546687.173385706,0,2527000.0,1
NMB-AGRI-02447,Dodoma,0,7.8,Cashew,10951837.326622203,0,2233000.0,0
NMB-AGRI-02448,Mbeya,0,4.6,Maize,2455579.5519083166,0,2694000.0,1
NMB-AGRI-02449,Mwanza,1,8.7,Cashew,8243256.069271824,0,977000.0,0
NMB-AGRI-02450,Morogoro,0,1.9,Coffee,2240395.265205297,1,722000.0,1
NMB-AGRI-02451,Arusha,0,3.1,Maize,1845008.0902486667,1,1590000.0,0
NMB-AGRI-02452,Mwanza,1,1.4,Cashew,1274845.6940084773,0,3606000.0,1
NMB-AGRI-02453,Morogoro,0,2.5,Maize,3605366.507665488,0,3024000.0,1
NMB-AGRI-02454,Mbeya,1,2.8,Maize,2620616.574495159,0,2505000.0,1
NMB-AGRI-02455,Mwanza,1,9.2,Rice,13665724.008021807,1,2943000.0,1
NMB-AGRI-02456,Morogoro,1,1.2,Maize,668206.8732957834,0,2884000.0,1
NMB-AGRI-02457,Dodoma,1,4.6,Maize,5602016.970248099,1,1674000.0,1
NMB-AGRI-02458,Dodoma,0,5.6,Cashew,6053690.922990308,0,668000.0,1
NMB-AGRI-02459,Arusha,1,9.0,Coffee,9004857.09418913,1,4505000.0,1
NMB-AGRI-02460,Morogoro,1,10.0,Coffee,14708474.014850093,1,3080000.0,0
NMB-AGRI-02461,Dodoma,1,7.7,Cashew,4848308.083781691,1,3549000.0,1
NMB-AGRI-02462,Mbeya,1,9.7,Coffee,13541189.831304858,0,2427000.0,0
NMB-AGRI-02463,Morogoro,0,8.0,Maize,9529923.289092883,0,3831000.0,0
NMB-AGRI-02464,Mbeya,1,9.7,Rice,7362261.911006436,0,3006000.0,1
NMB-AGRI-02465,Mbeya,0,7.2,Maize,10092017.848552514,0,458000.0,1
NMB-AGRI-02466,Dodoma,1,1.3,Maize,1208083.3932193173,0,4472000.0,1
NMB-AGRI-02467,Morogoro,1,4.3,Rice,5651177.510714204,0,1667000.0,1
NMB-AGRI-02468,Mwanza,0,6.6,Cashew,5866321.012512839,0,862000.0,0
NMB-AGRI-02469,Dodoma,0,3.8,Maize,5133537.144246316,0,623000.0,1
NMB-AGRI-02470,Dodoma,0,3.1,Maize,3523550.2671796507,0,3658000.0,1
NMB-AGRI-02471,Morogoro,1,6.0,Cashew,3846279.801502363,0,3579000.0,1
NMB-AGRI-02472,Morogoro,1,9.4,Maize,10806833.73661356,0,3561000.0,0
NMB-AGRI-02473,Mbeya,0,0.8,Maize,553075.8101614981,0,4596000.0,0
NMB-AGRI-02474,Morogoro,1,7.8,Coffee,7112996.497574469,1,1875000.0,0
NMB-AGRI-02475,Mbeya,0,7.4,Cashew,4960187.32346505,0,2893000.0,0
NMB-AGRI-02476,Dodoma,1,9.7,Maize,5063556.3219710495,0,3174000.0,1
NMB-AGRI-02477,Arusha,0,9.3,Maize,6620544.816884604,0,4902000.0,1
NMB-AGRI-02478,Mwanza,1,7.7,Rice,7980064.582675768,0,1699000.0,1
NMB-AGRI-02479,Dodoma,1,5.4,Rice,5300429.225997669,0,4790000.0,1
NMB-AGRI-02480,Morogoro,1,2.4,Rice,2403593.0292865527,1,914000.0,0
NMB-AGRI-02481,Mwanza,1,5.7,Maize,4261815.207145628,0,3867000.0,1
NMB-AGRI-02482,Arusha,1,7.8,Maize,9244257.36479065,0,3238000.0,1
NMB-AGRI-02483,Arusha,1,9.0,Rice,10838369.581383113,0,4121000.0,1
NMB-AGRI-02484,Mbeya,1,8.0,Coffee,6863742.6044773245,0,338000.0,0
NMB-AGRI-02485,Mwanza,1,2.4,Coffee,3314808.2123380187,1,575000.0,0
NMB-AGRI-02486,Mbeya,1,6.2,Coffee,7092943.943140397,0,535000.0,1
NMB-AGRI-02487,Dodoma,0,3.7,Coffee,4488245.3184569385,1,3046000.0,1
NMB-AGRI-02488,Mwanza,1,0.6,Cashew,466403.9507633636,0,3094000.0,1
NMB-AGRI-02489,Dodoma,0,2.4,Rice,1201467.9243734088,1,4549000.0,0
NMB-AGRI-02490,Mbeya,1,1.6,Maize,2184600.9793633753,0,2444000.0,0
NMB-AGRI-02491,Mwanza,1,8.5,Rice,11240607.268928371,0,527000.0,1
NMB-AGRI-02492,Mbeya,1,3.0,Coffee,1869575.6641284905,1,1206000.0,1
NMB-AGRI-02493,Mwanza,0,3.2,Maize,2797136.431860181,0,239000.0,1
NMB-AGRI-02494,Mbeya,0,9.6,Cashew,11148857.360530391,0,3928000.0,1
NMB-AGRI-02495,Arusha,1,4.1,Rice,4723654.514596785,0,4115000.0,0
NMB-AGRI-02496,Mbeya,1,0.6,Maize,816210.2008851338,0,4990000.0,1
NMB-AGRI-02497,Arusha,0,3.2,Maize,2048858.1172333714,0,2179000.0,0
NMB-AGRI-02498,Mbeya,1,1.6,Coffee,1487903.59645619,0,293000.0,1
NMB-AGRI-02499,Mwanza,1,1.5,Coffee,895836.6268896372,0,1327000.0,0
NMB-AGRI-02500,Mwanza,1,1.2,Rice,1067514.2981263536,0,3021000.0,1
NMB-AGRI-02501,Mwanza,0,6.1,Cashew,3142155.4180849963,0,4817000.0,1
NMB-AGRI-02502,Morogoro,1,2.3,Maize,3216028.049753292,0,697000.0,0
NMB-AGRI-02503,Dodoma,0,3.9,Coffee,4005471.587631856,1,784000.0,0
NMB-AGRI-02504,Mwanza,1,8.7,Rice,11743279.668980477,0,3568000.0,0
NMB-AGRI-02505,Arusha,0,4.5,Coffee,2519571.1545151365,1,3403000.0,0
NMB-AGRI-02506,Mwanza,0,9.2,Rice,6692614.616350869,0,1402000.0,0
NMB-AGRI-02507,Morogoro,0,5.2,Coffee,3948775.975150139,0,4103000.0,1
NMB-AGRI-02508,Arusha,0,4.3,Cashew,3812773.4269467886,0,818000.0,0
NMB-AGRI-02509,Morogoro,1,7.6,Maize,9901784.43022135,0,4644000.0,0
NMB-AGRI-02510,Arusha,0,1.2,Coffee,1063869.4484777912,0,1165000.0,1
NMB-AGRI-02511,Mbeya,0,1.4,Maize,986514.9415048577,0,590000.0,1
NMB-AGRI-02512,Dodoma,1,6.7,Rice,3785434.744269748,0,1830000.0,0
NMB-AGRI-02513,Dodoma,0,5.1,Cashew,2955407.916598706,1,1102000.0,0
NMB-AGRI-02514,Morogoro,0,8.0,Maize,10080377.647687819,1,2729000.0,1
NMB-AGRI-02515,Dodoma,1,9.2,Coffee,8692187.517537024,0,3497000.0,0
NMB-AGRI-02516,Morogoro,1,4.2,Maize,5149960.712400065,0,2556000.0,0
NMB-AGRI-02517,Morogoro,1,6.2,Maize,7330180.154934925,0,3371000.0,1
NMB-AGRI-02518,Morogoro,1,5.3,Rice,3367421.047329366,0,1952000.0,0
NMB-AGRI-02519,Dodoma,1,9.8,Cashew,6300301.755084219,0,334000.0,1
NMB-AGRI-02520,Morogoro,0,8.4,Cashew,10544872.929646725,0,4876000.0,1
NMB-AGRI-02521,Dodoma,1,9.2,Maize,11235668.300065838,1,4133000.0,0
NMB-AGRI-02522,Morogoro,1,2.9,Maize,2546289.2239355,0,552000.0,0
NMB-AGRI-02523,Mwanza,1,7.8,Rice,4503893.653996152,0,2356000.0,1
NMB-AGRI-02524,Morogoro,1,3.0,Maize,1536294.0650953567,1,3248000.0,0
NMB-AGRI-02525,Arusha,0,2.5,Rice,1970392.3736543623,0,1115000.0,1
NMB-AGRI-02526,Morogoro,1,9.5,Cashew,4837611.599078656,0,2974000.0,0
NMB-AGRI-02527,Mbeya,1,0.7,Cashew,511050.83477259235,1,2762000.0,0
NMB-AGRI-02528,Morogoro,1,9.7,Rice,8919157.180049982,0,1200000.0,0
NMB-AGRI-02529,Arusha,0,1.9,Maize,1180689.9540927128,0,878000.0,0
NMB-AGRI-02530,Arusha,0,8.3,Cashew,5015505.390001834,0,3843000.0,0
NMB-AGRI-02531,Dodoma,0,3.1,Coffee,4328956.050728084,0,1748000.0,1
NMB-AGRI-02532,Mwanza,1,3.8,Rice,4124786.110286979,1,1371000.0,1
NMB-AGRI-02533,Morogoro,0,2.6,Cashew,3729584.7855832316,0,3742000.0,1
NMB-AGRI-02534,Dodoma,0,6.1,Cashew,5159539.599092643,0,3733000.0,0
NMB-AGRI-02535,Mwanza,1,3.8,Cashew,4473150.76185082,0,1527000.0,1
NMB-AGRI-02536,Morogoro,0,6.7,Coffee,4721434.219965996,1,4388000.0,1
NMB-AGRI-02537,Mbeya,1,0.6,Coffee,671004.1903679647,0,3504000.0,0
NMB-AGRI-02538,Morogoro,0,1.1,Coffee,692544.3030109829,0,1860000.0,0
NMB-AGRI-02539,Arusha,1,1.4,Maize,702912.8948468,1,2252000.0,0
NMB-AGRI-02540,Arusha,1,4.5,Rice,6441893.106343105,1,3688000.0,1
NMB-AGRI-02541,Mbeya,1,8.2,Maize,8650133.884636717,0,1216000.0,1
NMB-AGRI-02542,Dodoma,1,8.9,Coffee,12699771.898760151,0,2450000.0,1
NMB-AGRI-02543,Mwanza,0,2.8,Rice,2334728.2663658014,0,3337000.0,1
NMB-AGRI-02544,Morogoro,0,6.0,Maize,4966716.41497054,0,2790000.0,1
NMB-AGRI-02545,Arusha,0,7.8,Maize,7025109.013829647,0,3120000.0,1
NMB-AGRI-02546,Dodoma,1,3.2,Maize,3859331.148666139,0,2822000.0,1
NMB-AGRI-02547,Mbeya,1,4.4,Coffee,4689557.990419167,0,1156000.0,0
NMB-AGRI-02548,Arusha,1,5.5,Cashew,7839451.989045149,0,2169000.0,1
NMB-AGRI-02549,Mbeya,1,1.8,Rice,945793.622038391,1,2754000.0,1
NMB-AGRI-02550,Morogoro,0,0.7,Coffee,845737.1565807754,0,3944000.0,0
NMB-AGRI-02551,Mwanza,1,2.0,Rice,1660655.3787331088,0,3339000.0,0
NMB-AGRI-02552,Arusha,1,6.5,Coffee,4421518.736819998,1,2248000.0,0
NMB-AGRI-02553,Arusha,0,1.2,Maize,1212474.7470241187,0,4877000.0,1
NMB-AGRI-02554,Morogoro,1,2.3,Maize,2311646.7036139905,0,717000.0,0
NMB-AGRI-02555,Dodoma,0,3.7,Cashew,2356940.8061471856,0,1193000.0,0
NMB-AGRI-02556,Mwanza,1,1.2,Cashew,842275.2673594678,0,1838000.0,0
NMB-AGRI-02557,Arusha,1,2.3,Rice,2088778.7292735758,0,1297000.0,1
NMB-AGRI-02558,Mwanza,0,9.2,Cashew,8361064.9940093,0,3202000.0,1
NMB-AGRI-02559,Arusha,1,0.7,Cashew,572290.6977337793,0,390000.0,0
NMB-AGRI-02560,Mwanza,0,6.7,Rice,4345252.515116872,0,1052000.0,1
NMB-AGRI-02561,Mbeya,1,4.2,Coffee,2118369.452224114,0,1608000.0,0
NMB-AGRI-02562,Arusha,1,6.9,Cashew,10144621.930753343,0,3480000.0,0
NMB-AGRI-02563,Mwanza,0,6.1,Coffee,8805345.301193954,0,4404000.0,0
NMB-AGRI-02564,Dodoma,1,2.6,Maize,2557490.9858579515,0,4033000.0,0
NMB-AGRI-02565,Mbeya,1,8.5,Cashew,12707939.902837548,1,1074000.0,0
NMB-AGRI-02566,Mbeya,0,5.2,Maize,6103002.520067666,0,2914000.0,1
NMB-AGRI-02567,Dodoma,0,8.3,Maize,4721517.562142596,0,344000.0,1
NMB-AGRI-02568,Mwanza,1,4.4,Coffee,2717960.075963561,0,1691000.0,0
NMB-AGRI-02569,Morogoro,1,9.9,Rice,14019497.354309414,0,4069000.0,0
NMB-AGRI-02570,Dodoma,0,7.8,Cashew,8814407.176767102,1,2392000.0,1
NMB-AGRI-02571,Mwanza,0,9.7,Coffee,13028881.178576306,1,920000.0,0
NMB-AGRI-02572,Dodoma,0,5.4,Rice,7550656.108022761,0,2305000.0,1
NMB-AGRI-02573,Dodoma,1,5.0,Maize,4739710.05641193,1,1151000.0,1
NMB-AGRI-02574,Arusha,0,7.7,Cashew,4223649.827140536,0,2087000.0,1
NMB-AGRI-02575,Mwanza,0,8.9,Maize,6125695.105186167,1,2542000.0,0
NMB-AGRI-02576,Morogoro,1,9.7,Maize,5495747.88883362,0,1878000.0,1
NMB-AGRI-02577,Arusha,1,3.6,Cashew,2479463.444514626,0,4697000.0,0
NMB-AGRI-02578,Dodoma,0,8.1,Rice,7375316.704292602,1,2900000.0,1
NMB-AGRI-02579,Dodoma,1,2.5,Rice,1545492.0262874637,0,4246000.0,0
NMB-AGRI-02580,Dodoma,1,5.7,Cashew,3800379.5124904565,1,3851000.0,0
NMB-AGRI-02581,Mwanza,0,2.2,Cashew,2080807.9205576943,0,3374000.0,1
NMB-AGRI-02582,Mwanza,0,3.8,Coffee,3192649.6114762602,0,2585000.0,1
NMB-AGRI-02583,Arusha,1,9.3,Coffee,8999220.554948783,0,210000.0,0
NMB-AGRI-02584,Morogoro,0,1.9,Maize,1765426.852742218,0,3145000.0,0
NMB-AGRI-02585,Arusha,1,6.5,Cashew,7439107.168869243,0,1909000.0,1
NMB-AGRI-02586,Mbeya,1,6.1,Rice,8766856.248142712,0,765000.0,1
NMB-AGRI-02587,Dodoma,0,1.6,Maize,972582.941510788,0,2334000.0,1
NMB-AGRI-02588,Dodoma,0,3.6,Maize,2157336.5375131015,1,3731000.0,1
NMB-AGRI-02589,Dodoma,1,5.8,Maize,7846275.4443272315,0,4816000.0,1
NMB-AGRI-02590,Arusha,1,2.3,Maize,2314712.420700656,1,1996000.0,0
NMB-AGRI-02591,Arusha,1,8.1,Rice,10257880.69090438,0,2805000.0,1
NMB-AGRI-02592,Dodoma,1,9.7,Maize,6939592.464990629,0,4286000.0,1
NMB-AGRI-02593,Arusha,0,2.5,Cashew,3322156.432918879,0,1803000.0,0
NMB-AGRI-02594,Mwanza,1,2.3,Coffee,3274847.2356432006,1,883000.0,1
NMB-AGRI-02595,Mwanza,1,4.8,Rice,5450318.474623143,0,1553000.0,0
NMB-AGRI-02596,Arusha,1,7.6,Cashew,4604680.563200898,0,4516000.0,0
NMB-AGRI-02597,Dodoma,0,3.2,Cashew,4464943.405300285,1,965000.0,1
NMB-AGRI-02598,Arusha,0,0.7,Cashew,904741.4091590499,0,1780000.0,1
NMB-AGRI-02599,Arusha,1,5.6,Coffee,7004915.548481142,1,2430000.0,1
NMB-AGRI-02600,Arusha,1,9.6,Coffee,5152590.61349679,0,4266000.0,1
NMB-AGRI-02601,Mbeya,0,4.2,Coffee,5455642.60607928,0,4701000.0,1
NMB-AGRI-02602,Mwanza,0,4.5,Cashew,2870779.5471076067,0,2244000.0,0
NMB-AGRI-02603,Morogoro,1,9.7,Coffee,7007145.909109816,0,4673000.0,1
NMB-AGRI-02604,Morogoro,1,7.1,Maize,7647657.327571729,1,975000.0,0
NMB-AGRI-02605,Mbeya,0,7.3,Coffee,5584359.6422932455,1,953000.0,1
NMB-AGRI-02606,Arusha,0,5.8,Rice,6735819.596609134,0,4756000.0,0
NMB-AGRI-02607,Mbeya,0,9.8,Cashew,10859090.387451,1,2646000.0,0
NMB-AGRI-02608,Mbeya,1,7.0,Cashew,4257047.186092839,0,1092000.0,0
NMB-AGRI-02609,Dodoma,1,9.0,Maize,10404131.216323555,0,2542000.0,1
NMB-AGRI-02610,Mwanza,1,7.1,Coffee,10110079.859757004,0,3959000.0,1
NMB-AGRI-02611,Morogoro,1,7.5,Coffee,4958324.288893748,0,4169000.0,0
NMB-AGRI-02612,Arusha,0,3.3,Rice,3620304.669111528,0,4347000.0,0
NMB-AGRI-02613,Morogoro,1,3.4,Maize,2862342.2645847597,0,2934000.0,0
NMB-AGRI-02614,Morogoro,1,7.9,Rice,7580932.207011471,0,4361000.0,1
NMB-AGRI-02615,Mwanza,0,3.3,Rice,2597100.5909606004,1,2648000.0,0
NMB-AGRI-02616,Morogoro,0,5.8,Cashew,4953957.6908166325,1,3114000.0,0
NMB-AGRI-02617,Morogoro,1,2.9,Cashew,1533844.2874730162,0,3842000.0,0
NMB-AGRI-02618,Mbeya,1,8.3,Coffee,12296879.424712934,0,2242000.0,1
NMB-AGRI-02619,Mwanza,0,1.5,Coffee,1687199.8831091223,0,553000.0,0
NMB-AGRI-02620,Dodoma,1,8.4,Rice,8405926.960148636,1,1881000.0,0
NMB-AGRI-02621,Arusha,1,6.2,Coffee,5479035.166902025,0,3195000.0,0
NMB-AGRI-02622,Morogoro,0,2.3,Rice,2390561.4852952636,0,1123000.0,0
NMB-AGRI-02623,Arusha,0,5.6,Coffee,4928593.592808502,1,912000.0,1
NMB-AGRI-02624,Dodoma,0,3.2,Coffee,2751705.3679797547,0,1607000.0,0
NMB-AGRI-02625,Arusha,1,3.6,Cashew,3470207.5501992474,0,354000.0,1
NMB-AGRI-02626,Dodoma,0,3.8,Cashew,2948735.527950525,0,3768000.0,0
NMB-AGRI-02627,Mbeya,0,1.1,Cashew,748054.8899634641,0,1442000.0,1
NMB-AGRI-02628,Morogoro,1,9.9,Cashew,10460398.391984904,1,796000.0,1
NMB-AGRI-02629,Dodoma,1,0.8,Maize,1074212.348920241,0,3556000.0,0
NMB-AGRI-02630,Arusha,0,6.8,Cashew,4439231.608536067,0,4246000.0,1
NMB-AGRI-02631,Morogoro,1,4.0,Maize,2130937.3624168746,0,295000.0,0
NMB-AGRI-02632,Mbeya,1,6.6,Cashew,4928957.518016639,0,1321000.0,1
NMB-AGRI-02633,Morogoro,1,3.9,Coffee,5770910.509469862,0,4737000.0,1
NMB-AGRI-02634,Dodoma,1,6.9,Rice,9168430.708829042,0,2049000.0,0
NMB-AGRI-02635,Mbeya,0,7.4,Coffee,8109408.796111615,0,4705000.0,1
NMB-AGRI-02636,Arusha,1,7.1,Coffee,10147667.298226263,0,1516000.0,0
NMB-AGRI-02637,Mbeya,1,1.6,Maize,1512446.5869395917,0,1247000.0,1
NMB-AGRI-02638,Mbeya,1,6.7,Cashew,9937980.037253667,0,1228000.0,1
NMB-AGRI-02639,Mwanza,1,3.2,Rice,2548166.544381709,1,609000.0,1
NMB-AGRI-02640,Mbeya,1,0.8,Rice,592244.5996127513,0,4503000.0,0
NMB-AGRI-02641,Mbeya,0,4.4,Cashew,5007412.085046849,1,4903000.0,1
NMB-AGRI-02642,Morogoro,1,4.6,Maize,4039508.2525716573,0,4782000.0,1
NMB-AGRI-02643,Arusha,1,4.9,Maize,5519191.155683663,1,4290000.0,0
NMB-AGRI-02644,Morogoro,1,7.2,Maize,5795967.731779338,0,4265000.0,1
NMB-AGRI-02645,Morogoro,0,3.4,Rice,3800922.0732491696,0,3373000.0,1
NMB-AGRI-02646,Dodoma,1,3.5,Maize,2715111.9120476274,0,4166000.0,1
NMB-AGRI-02647,Morogoro,1,1.1,Maize,606069.2757007789,0,1200000.0,1
NMB-AGRI-02648,Mwanza,0,7.0,Rice,9884951.313462283,1,2062000.0,1
NMB-AGRI-02649,Mwanza,1,5.9,Rice,8160910.691053428,0,3276000.0,1
NMB-AGRI-02650,Dodoma,1,3.8,Coffee,5589032.967236153,0,4399000.0,1
NMB-AGRI-02651,Arusha,1,7.2,Rice,8758995.668794114,1,3370000.0,1
NMB-AGRI-02652,Arusha,1,5.6,Cashew,6623238.595317697,0,4227000.0,1
NMB-AGRI-02653,Morogoro,1,5.0,Rice,5295015.350374153,0,2475000.0,0
NMB-AGRI-02654,Morogoro,0,5.4,Rice,3380089.0483036228,0,3643000.0,0
NMB-AGRI-02655,Morogoro,1,6.5,Maize,4480029.521170255,0,4904000.0,1
NMB-AGRI-02656,Arusha,1,6.8,Coffee,5368393.882973245,1,937000.0,0
NMB-AGRI-02657,Mbeya,1,3.2,Maize,4448500.360234862,0,4649000.0,0
NMB-AGRI-02658,Mwanza,1,1.8,Coffee,1211345.1442855352,0,2707000.0,0
NMB-AGRI-02659,Mbeya,1,2.0,Maize,2845746.3489757814,0,3287000.0,1
NMB-AGRI-02660,Mbeya,0,6.6,Cashew,6750385.838139353,0,4414000.0,0
NMB-AGRI-02661,Arusha,1,8.8,Maize,10697012.792163035,0,2166000.0,1
NMB-AGRI-02662,Mbeya,0,4.4,Maize,2685075.7413944933,0,2210000.0,0
NMB-AGRI-02663,Dodoma,0,2.1,Cashew,1614970.4524294129,0,2730000.0,1
NMB-AGRI-02664,Morogoro,0,7.7,Cashew,11230593.282996982,1,292000.0,1
NMB-AGRI-02665,Dodoma,1,8.4,Rice,6435659.554209744,0,2584000.0,1
NMB-AGRI-02666,Mwanza,0,8.9,Maize,7089043.311481201,0,1597000.0,0
NMB-AGRI-02667,Morogoro,0,6.3,Cashew,4394863.524498801,0,4654000.0,1
NMB-AGRI-02668,Mbeya,0,8.7,Cashew,5472940.888169416,1,621000.0,1
NMB-AGRI-02669,Mwanza,0,0.6,Rice,439954.58487239876,0,2405000.0,1
NMB-AGRI-02670,Morogoro,1,1.5,Coffee,1713490.3379261973,1,4748000.0,0
NMB-AGRI-02671,Mbeya,1,1.4,Cashew,1337514.8269049888,1,4525000.0,0
NMB-AGRI-02672,Dodoma,0,7.3,Cashew,7692417.6052666595,1,3566000.0,0
NMB-AGRI-02673,Morogoro,1,1.2,Maize,746837.7945192292,0,3029000.0,0
NMB-AGRI-02674,Mbeya,1,5.2,Rice,6771005.525247081,0,1548000.0,1
NMB-AGRI-02675,Dodoma,1,5.0,Maize,6420473.502899241,0,1961000.0,1
NMB-AGRI-02676,Mwanza,0,3.5,Coffee,1825564.688999364,1,633000.0,1
NMB-AGRI-02677,Mwanza,1,8.8,Rice,7774932.831690684,1,3973000.0,1
NMB-AGRI-02678,Mwanza,0,2.1,Maize,1194418.2641394106,1,1755000.0,0
NMB-AGRI-02679,Mwanza,0,3.8,Cashew,4910001.9617768405,0,3405000.0,1
NMB-AGRI-02680,Arusha,0,7.9,Cashew,9774430.496693065,0,1916000.0,1
NMB-AGRI-02681,Morogoro,1,0.8,Rice,1121590.475434525,0,2429000.0,1
NMB-AGRI-02682,Morogoro,0,6.9,Cashew,5081187.316776491,0,2864000.0,1
NMB-AGRI-02683,Arusha,0,8.3,Maize,7937255.829960732,0,4049000.0,0
NMB-AGRI-02684,Mbeya,0,9.4,Rice,6434186.045345339,0,1214000.0,1
NMB-AGRI-02685,Mbeya,1,8.8,Cashew,7666867.423372252,1,2114000.0,1
NMB-AGRI-02686,Mwanza,1,3.5,Cashew,3577851.380484094,0,824000.0,0
NMB-AGRI-02687,Dodoma,0,6.1,Coffee,3375317.8180153924,1,564000.0,1
NMB-AGRI-02688,Mbeya,1,1.2,Coffee,1457844.492812862,1,3102000.0,1
NMB-AGRI-02689,Dodoma,1,2.9,Rice,3025550.745076118,0,1108000.0,0
NMB-AGRI-02690,Morogoro,1,1.4,Coffee,1860542.6240949426,0,487000.0,1
NMB-AGRI-02691,Dodoma,0,3.5,Maize,2701231.7541691903,0,4506000.0,1
NMB-AGRI-02692,Morogoro,1,8.8,Cashew,12349225.72636944,0,2765000.0,0
NMB-AGRI-02693,Arusha,0,3.8,Cashew,5695038.161515685,0,846000.0,1
NMB-AGRI-02694,Arusha,1,5.8,Cashew,8231930.942590511,0,456000.0,1
NMB-AGRI-02695,Mwanza,0,4.6,Rice,5878305.3888325095,1,775000.0,0
NMB-AGRI-02696,Mbeya,0,4.9,Rice,6430607.134081526,0,2462000.0,1
NMB-AGRI-02697,Mwanza,0,9.7,Coffee,10415319.152682487,0,3409000.0,0
NMB-AGRI-02698,Morogoro,1,3.3,Cashew,2277507.7476116144,1,3278000.0,1
NMB-AGRI-02699,Mwanza,0,6.5,Cashew,7650764.4534601625,0,893000.0,0
NMB-AGRI-02700,Dodoma,1,4.5,Cashew,5457388.509269691,0,3241000.0,0
NMB-AGRI-02701,Morogoro,0,1.1,Cashew,1633923.6542946964,1,2143000.0,0
NMB-AGRI-02702,Arusha,1,5.1,Cashew,5310636.712907241,0,2431000.0,1
NMB-AGRI-02703,Mbeya,1,8.2,Maize,6325225.923205462,0,4047000.0,1
NMB-AGRI-02704,Morogoro,1,1.4,Cashew,1657141.5304353093,1,1796000.0,1
NMB-AGRI-02705,Morogoro,1,1.2,Maize,1775250.9835997454,0,906000.0,0
NMB-AGRI-02706,Dodoma,1,2.0,Cashew,1354427.8165381881,0,4393000.0,1
NMB-AGRI-02707,Mbeya,0,7.8,Rice,6442783.764577702,0,1218000.0,0
NMB-AGRI-02708,Arusha,1,7.4,Rice,7709919.05791784,0,1611000.0,1
